Address,Lot Size,Total SQFT,Year Built,Bed,Full Bath,Sale Date,Sale Price,Description
133 AVILA WAY,0.1997,4784,2003,5,4,8/29/18,917500,SINGLE FAMILY
125 BILBOA DR,0.1871,5412,2003,6,4,10/9/19,990000,SINGLE FAMILY
125 BILBOA DR,0.1871,5412,2003,6,4,2/14/17,855000,SINGLE FAMILY
125 BARCELONA DR,0.1495,3995,2003,4,4,6/4/18,726000,SINGLE FAMILY
113 VALENCIA BLVD,0.2725,4640,2003,5,4,10/30/19,1350000,SINGLE FAMILY
113 VALENCIA BLVD,0.2725,4640,2003,5,4,5/14/19,1495000,SINGLE FAMILY
111 VILLA BELLA,0.2768,7341,2003,4,4,7/12/19,1650000,SINGLE FAMILY
109 VILLA BELLA,0.2746,5487,2003,4,4,8/24/18,1365000,SINGLE FAMILY
108 SEGOVIA WAY,0.2771,4544,2003,4,4,7/9/18,1028000,SINGLE FAMILY
102 SANTANDER DR,0.2998,4929,2003,4,4,9/5/18,1275000,SINGLE FAMILY
171 FLORENCE DR,0.2378,5113,2004,5,4,3/1/18,802000,SINGLE FAMILY
163 FLORENCE DR,0.2076,5113,2004,5,4,8/15/18,800000,SINGLE FAMILY
143 FLORENCE DR,0.2174,5113,2004,5,4,8/9/18,885000,SINGLE FAMILY
136 SEGOVIA WAY,0.2214,5454,2004,6,4,7/16/18,1075000,SINGLE FAMILY
122 SANTIAGO DR,0.1377,4142,2004,4,4,1/23/18,740000,SINGLE FAMILY
109 BARCELONA DR,0.1383,5620,2004,6,4,4/18/18,1050000,SINGLE FAMILY
107 BARCELONA DR,0.1383,4864,2004,4,4,7/28/17,697400,SINGLE FAMILY
3336 COMMUNITY DR,0.068,2901,2005,4,4,6/25/18,379000,TOWNHOUSE
3328 COMMUNITY DR,0.0669,2901,2005,4,4,7/19/18,370000,TOWNHOUSE
219 CARAVELLE DR,0.1621,4450,2005,5,4,1/17/17,625000,SINGLE FAMILY
218 CARAVELLE DR,0.1946,4840,2005,5,4,5/4/17,690000,SINGLE FAMILY
3322 GREENWAY DR,0.2762,4900,2006,4,4,4/19/18,911000,SINGLE FAMILY
2665 COMMUNITY DR,0.2073,4766,2006,5,4,9/1/17,760000,SINGLE FAMILY
2615 COMMUNITY DR,0.1556,4330,2006,5,4,6/12/19,720000,SINGLE FAMILY
1752 COMMUNITY DR,0.1711,4448,2006,5,4,5/24/18,740000,SINGLE FAMILY
1727 COMMUNITY DR,0.2223,4840,2006,5,4,4/17/19,745000,SINGLE FAMILY
1701 COMMUNITY DR,0.2427,4840,2006,5,4,9/22/19,849900,SINGLE FAMILY
101 ST PIERRE WAY,0.2907,4224,2006,5,4,4/25/18,785000,SINGLE FAMILY
3284 WYMBERLY DR,0.2265,4693,2007,5,4,5/4/17,785000,SINGLE FAMILY
1319 WINDLEY KEY WAY,0.2258,5385,2007,5,4,12/21/17,785000,SINGLE FAMILY
1311 WINDLEY KEY WAY,0.1927,5033,2007,5,4,7/26/18,845000,SINGLE FAMILY
3461 ELIZABETH ST,0.1951,3493,2008,5,4,8/13/18,670000,SINGLE FAMILY
1374 DAKOTA DR,0.1985,3493,2008,4,4,4/24/19,710000,SINGLE FAMILY
3314 GEIGER ST,0.2444,5385,2009,5,4,6/27/17,800000,SINGLE FAMILY
1161 TROPICAL DR,0.1908,3493,2009,4,4,6/22/18,560000,SINGLE FAMILY
1037 BIG PINE WAY,0.1945,3493,2010,4,4,8/21/19,735000,SINGLE FAMILY
1031 TIKI DR,0.2162,4693,2010,5,4,4/13/18,780000,SINGLE FAMILY
3456 CAROLINE DR,0.2159,5385,2011,5,4,5/5/17,810000,SINGLE FAMILY
3433 DUVAL ST,0.2777,5114,2011,5,4,5/5/17,1140000,SINGLE FAMILY
1171 JEAGA DR,0.3184,5033,2011,5,4,3/2/17,800000,SINGLE FAMILY
1144 DUVAL ST,0.2154,5385,2011,5,4,5/29/19,835000,SINGLE FAMILY
1038 JEAGA DR,0.2564,3493,2011,5,4,9/19/17,735000,SINGLE FAMILY
1038 JEAGA DR,0.2564,3493,2011,5,4,9/15/17,735000,SINGLE FAMILY
1038 JEAGA DR,0.2564,3493,2011,5,4,5/5/17,685000,SINGLE FAMILY
1036 TROPICAL DR,0.259,3493,2011,5,4,3/28/18,723000,SINGLE FAMILY
3425 DUVAL ST,0.259,6898,2012,4,4,4/10/17,1290000,SINGLE FAMILY
2707 SUNBURY DR,0.2313,4643,2013,5,4,9/17/18,875000,SINGLE FAMILY
2702 MALLORY BLVD,0.1972,4643,2013,5,4,10/29/19,950000,SINGLE FAMILY
2740 WYMBERLY DR,0.1899,5154,2014,5,4,10/30/19,1064000,SINGLE FAMILY
2715 WYMBERLY DR,0.2206,4819,2014,5,4,6/15/18,830000,SINGLE FAMILY
1411 DAKOTA DR,0.2919,4643,2015,5,4,11/10/17,845000,SINGLE FAMILY
1142 PRESCOTT DR,0.19,4633,2015,5,4,10/6/17,819000,SINGLE FAMILY
3403 MALLORY BLVD,0.2536,5385,2016,5,4,12/30/16,777513,SINGLE FAMILY
3403 MALLORY BLVD,0.2536,5385,2016,5,4,12/30/16,777513,SINGLE FAMILY
1118 PRESCOTT DR,0.19,5154,2016,5,4,12/16/16,762363,SINGLE FAMILY
3369 MALLORY BLVD,0.1275,4332,2017,4,4,12/29/17,514277,SINGLE FAMILY
3369 MALLORY BLVD,0.1275,4332,2017,4,4,12/29/17,514277,SINGLE FAMILY
3353 MALLORY BLVD,0.1601,4332,2017,4,4,2/23/18,625000,SINGLE FAMILY
3353 MALLORY BLVD,0.1601,4332,2017,4,4,2/23/18,625000,SINGLE FAMILY
1153 DAKOTA DR,0.1238,4428,2017,5,4,12/30/17,568858,SINGLE FAMILY
1119 TURNBRIDGE DR,0.19,5154,2017,5,4,3/10/17,749563,SINGLE FAMILY
1119 SWEET HILL DR,0.2138,4693,2017,5,4,1/31/17,747258,SINGLE FAMILY
1110 WILSHIRE DR,0.2565,5343,2017,5,4,5/19/17,844063,SINGLE FAMILY
1080 COMMUNITY DR,0.1203,4332,2017,4,4,10/1/19,627500,SINGLE FAMILY
1080 COMMUNITY DR,0.1203,4332,2017,4,4,10/1/19,627500,SINGLE FAMILY
1080 COMMUNITY DR,0.1203,4332,2017,4,4,4/30/18,608000,SINGLE FAMILY
1080 COMMUNITY DR,0.1203,4332,2017,4,4,4/30/18,608000,SINGLE FAMILY
1080 COMMUNITY DR,0.1203,4332,2017,4,4,12/12/17,504615,SINGLE FAMILY
1080 COMMUNITY DR,0.1203,4332,2017,4,4,12/12/17,504615,SINGLE FAMILY
114 GOLF VILLAGE BLVD,0.3137,4752,2018,3,4,2/26/18,1700000,SINGLE FAMILY
1072 COMMUNITY DR,0.1057,4332,2018,4,4,10/31/18,590000,SINGLE FAMILY
1072 COMMUNITY DR,0.1057,4332,2018,4,4,10/31/18,590000,SINGLE FAMILY
1064 COMMUNITY DR,0.1065,4332,2018,4,4,5/23/18,575000,SINGLE FAMILY
1064 COMMUNITY DR,0.1065,4332,2018,4,4,5/23/18,575000,SINGLE FAMILY
2628 GREENWAY DR,0.2514,5381,2023,4,4,6/28/17,2925000,SINGLE FAMILY
2594 GREENWAY DR,0.2893,4664,2023,4,4,6/28/17,2925000,SINGLE FAMILY
161 SEGOVIA WAY,0.3113,6444,2003,4,5,7/26/18,1550000,SINGLE FAMILY
131 AVILA WAY,0.2387,5524,2003,5,5,4/3/18,1000000,SINGLE FAMILY
115 SEGOVIA WAY,0.2706,6900,2003,6,5,8/13/19,1290000,SINGLE FAMILY
118 SANTANDER DR,0.2998,6394,2004,5,5,5/30/18,1675000,SINGLE FAMILY
145 SEGOVIA WAY,0.3662,7368,2005,5,5,7/12/19,1562500,SINGLE FAMILY
107 VALENCIA BLVD,0.2725,7702,2005,5,5,2/28/17,1400000,SINGLE FAMILY
3457 ELIZABETH ST,0.1951,5775,2007,6,5,6/19/19,1047000,SINGLE FAMILY
3449 ELIZABETH ST,0.1956,3493,2007,5,5,12/28/17,715000,SINGLE FAMILY
3438 MALLORY BLVD,0.1961,3493,2007,5,5,7/25/19,725000,SINGLE FAMILY
1421 WINDLEY KEY WAY,0.1899,5775,2007,6,5,12/5/16,875000,SINGLE FAMILY
1409 WINDLEY KEY WAY,0.1924,5775,2007,6,5,6/30/17,870000,SINGLE FAMILY
2719 MALLORY BLVD,0.2753,5561,2012,6,5,5/3/17,1025000,SINGLE FAMILY
2695 SUNBURY DR,0.1986,5385,2013,6,5,7/25/17,995000,SINGLE FAMILY
2656 GREENWAY DR,0.2644,7196,2013,6,5,8/20/18,1099000,SINGLE FAMILY
2811 SUNBURY DR,0.2879,5358,2014,6,5,10/1/19,1135000,SINGLE FAMILY
1127 SWEET HILL DR,0.2672,5154,2015,5,5,12/6/16,911099,SINGLE FAMILY
2842 MALLORY BLVD,0.2275,6127,2016,6,5,6/16/17,885000,SINGLE FAMILY
2648 GREENWAY DR,0.2833,7703,2016,7,5,1/20/17,926749,SINGLE FAMILY
1395 DAKOTA DR,0.2317,5561,2016,6,5,3/22/19,910000,SINGLE FAMILY
110 GOLF VILLAGE BLVD,0.383,5479,2019,4,5,4/12/19,2000000,SINGLE FAMILY
2616 GREENWAY DR,0.2388,6253,2023,5,5,6/28/17,2925000,SINGLE FAMILY
2644 GREENWAY DR,0.2614,8023,2020,5,6,6/23/17,225000,SINGLE FAMILY
